Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,Odd BTTS,HORA,COLUNA,PROBABILIDADE,OUTCOME
1741955,Euro,2025-05-21,1900-01-01 15:41:00,Eslováquia,França,0,2,2,2.15,3.3,2.15,3.3,3.3,3.6,2.15,0-2,7.0,2025-05-21 15:00:00,0,15,41,0.42251544076361597,0
1741960,Euro,2025-05-21,1900-01-01 15:44:00,Albânia,Inglaterra,0,1,1,2.3,3.1,2.3,3.1,3.1,3.4,2.3,0-1,8.5,2025-05-21 15:00:00,0,15,44,0.4466457434287955,0
1741968,Euro,2025-05-21,1900-01-01 15:47:00,Suíça,Escócia,0,0,0,2.9,2.37,2.9,2.37,2.37,3.5,2.9,0-0,7.0,2025-05-21 15:00:00,0,15,47,0.5366340153250652,1
1741973,Euro,2025-05-21,1900-01-01 15:50:00,Portugal,Inglaterra,1,1,2,2.62,2.6,2.62,2.6,2.6,3.5,2.62,1-1,6.5,2025-05-21 15:00:00,1,15,50,0.5013954230125189,1
1741984,Euro,2025-05-21,1900-01-01 15:53:00,Suíça,Sérvia,3,2,5,2.45,2.87,2.45,2.87,2.45,3.4,2.87,3-2,8.0,2025-05-21 15:00:00,1,15,53,0.5284241326459523,2
1741991,Euro,2025-05-21,1900-01-01 15:56:00,República Tcheca,França,1,0,1,2.37,3.0,2.37,3.0,3.0,3.4,2.37,1-0,8.0,2025-05-21 15:00:00,0,15,56,0.45778145695364236,2
1741997,Euro,2025-05-21,1900-01-01 15:59:00,Escócia,Alemanha,0,1,1,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-1,7.0,2025-05-21 15:00:00,0,15,59,0.4675324675324675,0
1741723,Euro,2025-05-21,1900-01-01 14:02:00,Bélgica,Países Baixos,2,1,3,2.35,2.87,2.87,2.35,2.35,3.6,2.87,2-1,6.5,2025-05-21 15:00:00,1,14,2,0.5366534176570791,2
1741728,Euro,2025-05-21,1900-01-01 14:05:00,Eslováquia,Itália,1,0,1,2.37,3.0,2.37,3.0,3.0,3.4,2.37,1-0,8.0,2025-05-21 15:00:00,0,14,5,0.45778145695364236,2
1741736,Euro,2025-05-21,1900-01-01 14:08:00,Espanha,Bélgica,0,1,1,2.87,2.37,2.87,2.37,2.37,3.6,2.87,0-1,6.5,2025-05-21 15:00:00,0,14,8,0.5350659824903861,0
1741747,Euro,2025-05-21,1900-01-01 14:11:00,Sérvia,Portugal,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,2025-05-21 15:00:00,0,14,11,0.49464068209500606,2
1741752,Euro,2025-05-21,1900-01-01 14:14:00,Itália,Países Baixos,2,4,6,2.37,2.9,2.37,2.9,2.37,3.5,2.9,2-4,7.0,2025-05-21 15:00:00,1,14,14,0.5366340153250652,0
1741758,Euro,2025-05-21,1900-01-01 14:17:00,República Tcheca,Bélgica,0,1,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,0-1,8.5,2025-05-21 15:00:00,0,14,17,0.49464068209500606,0
1741764,Euro,2025-05-21,1900-01-01 14:20:00,Geórgia,Inglaterra,2,1,3,3.4,2.1,2.1,3.4,3.4,3.5,2.1,2-1,7.0,2025-05-21 15:00:00,1,14,20,0.41379310344827597,2
1741770,Euro,2025-05-21,1900-01-01 14:23:00,Eslovênia,Escócia,3,1,4,2.55,2.87,2.55,2.87,2.55,3.25,2.87,3-1,9.0,2025-05-21 15:00:00,1,14,23,0.520855475565003,2
1741782,Euro,2025-05-21,1900-01-01 14:26:00,França,Alemanha,2,0,2,2.87,2.37,2.87,2.37,2.37,3.6,2.87,2-0,6.5,2025-05-21 15:00:00,0,14,26,0.5350659824903861,2
1741787,Euro,2025-05-21,1900-01-01 14:29:00,Áustria,Ucrânia,1,0,1,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-0,8.0,2025-05-21 15:00:00,0,14,29,0.5533542565712045,2
1741794,Euro,2025-05-21,1900-01-01 14:32:00,Portugal,Hungria,2,1,3,2.2,3.3,3.3,2.2,2.2,3.4,3.3,2-1,8.0,2025-05-21 15:00:00,1,14,32,0.5720338983050847,2
1741799,Euro,2025-05-21,1900-01-01 14:35:00,Ucrânia,Bélgica,0,2,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,0-2,7.0,2025-05-21 15:00:00,0,14,35,0.47945205479452063,0
1741810,Euro,2025-05-21,1900-01-01 14:38:00,França,Geórgia,0,0,0,4.2,1.86,4.2,1.86,1.86,3.6,4.2,0-0,7.5,2025-05-21 15:00:00,0,14,38,0.6421628189550425,1
1741815,Euro,2025-05-21,1900-01-01 14:41:00,Escócia,Portugal,1,2,3,2.8,2.5,2.5,2.8,2.8,3.5,2.5,1-2,7.5,2025-05-21 15:00:00,1,14,41,0.47945205479452063,0
1741821,Euro,2025-05-21,1900-01-01 14:44:00,Suíça,Polônia,1,1,2,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-1,8.0,2025-05-21 15:00:00,1,14,44,0.5533542565712045,1
1741827,Euro,2025-05-21,1900-01-01 14:47:00,Portugal,Croácia,0,2,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,0-2,7.5,2025-05-21 15:00:00,0,14,47,0.5481335952848724,0
1741833,Euro,2025-05-21,1900-01-01 14:50:00,Eslováquia,Inglaterra,0,3,3,3.3,2.15,2.15,3.3,3.3,3.6,2.15,0-3,7.0,2025-05-21 15:00:00,0,14,50,0.42251544076361597,0
1741844,Euro,2025-05-21,1900-01-01 14:53:00,Romênia,Croácia,5,0,5,2.7,2.55,2.7,2.55,2.7,3.5,2.55,5-0,7.0,2025-05-21 15:00:00,0,14,53,0.4896080760095012,2
1741850,Euro,2025-05-21,1900-01-01 14:56:00,Bélgica,Escócia,2,0,2,3.1,2.25,3.1,2.25,2.25,3.5,3.1,2-0,7.0,2025-05-21 15:00:00,0,14,56,0.5578793774319065,2
1741856,Euro,2025-05-21,1900-01-01 14:59:00,Ucrânia,Portugal,3,3,6,2.9,2.45,2.9,2.45,2.9,3.4,2.45,3-3,7.5,2025-05-21 15:00:00,1,14,59,0.4697568689464321,1
1741586,Euro,2025-05-21,1900-01-01 13:02:00,Eslovênia,Bélgica,0,0,0,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-0,8.5,2025-05-21 15:00:00,0,13,2,0.4833635813672111,1
1741591,Euro,2025-05-21,1900-01-01 13:05:00,Itália,Suíça,2,0,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,2-0,7.5,2025-05-21 15:00:00,0,13,5,0.5481335952848724,2
1741597,Euro,2025-05-21,1900-01-01 13:08:00,Croácia,Países Baixos,1,1,2,2.8,2.45,2.8,2.45,2.45,3.5,2.8,1-1,6.5,2025-05-21 15:00:00,1,13,8,0.5242718446601942,1
1741603,Euro,2025-05-21,1900-01-01 13:11:00,Polônia,Alemanha,1,0,1,2.37,3.0,2.37,3.0,3.0,3.4,2.37,1-0,8.0,2025-05-21 15:00:00,0,13,11,0.45778145695364236,2
1741609,Euro,2025-05-21,1900-01-01 13:14:00,Escócia,Itália,2,0,2,2.6,2.7,2.6,2.7,2.7,3.4,2.6,2-0,7.5,2025-05-21 15:00:00,0,13,14,0.49321086261980834,2
1741621,Euro,2025-05-21,1900-01-01 13:17:00,Eslováquia,Romênia,0,1,1,2.7,2.6,2.7,2.6,2.6,3.5,2.7,0-1,7.0,2025-05-21 15:00:00,0,13,17,0.5068439577630035,0
1741626,Euro,2025-05-21,1900-01-01 13:20:00,Alemanha,Inglaterra,0,2,2,2.7,2.5,2.7,2.5,2.5,3.6,2.7,0-2,6.5,2025-05-21 15:00:00,0,13,20,0.5141342756183745,0
1741632,Euro,2025-05-21,1900-01-01 13:23:00,Escócia,República Tcheca,2,1,3,2.5,2.9,2.9,2.5,2.5,3.3,2.9,2-1,9.0,2025-05-21 15:00:00,1,13,23,0.5263262863980853,2
1741638,Euro,2025-05-21,1900-01-01 13:26:00,Geórgia,França,1,0,1,2.1,3.4,2.1,3.4,3.4,3.5,2.1,1-0,7.0,2025-05-21 15:00:00,0,13,26,0.41379310344827597,2
1741644,Euro,2025-05-21,1900-01-01 13:29:00,Sérvia,Ucrânia,1,3,4,2.3,3.2,2.3,3.2,2.3,3.3,3.2,1-3,9.0,2025-05-21 15:00:00,1,13,29,0.5582124656997256,0
1741655,Euro,2025-05-21,1900-01-01 13:32:00,Inglaterra,Hungria,0,2,2,3.5,2.07,3.5,2.07,2.07,3.5,3.5,0-2,7.5,2025-05-21 15:00:00,0,13,32,0.5935863874345549,0
1741660,Euro,2025-05-21,1900-01-01 13:35:00,Espanha,Dinamarca,1,2,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,1-2,7.5,2025-05-21 15:00:00,1,13,35,0.5481335952848724,0
1741666,Euro,2025-05-21,1900-01-01 13:38:00,Inglaterra,Ucrânia,0,2,2,3.6,2.02,3.6,2.02,2.02,3.6,3.6,0-2,7.0,2025-05-21 15:00:00,0,13,38,0.6034031413612565,0
1741673,Euro,2025-05-21,1900-01-01 13:41:00,Suíça,Bélgica,2,4,6,2.6,2.62,2.6,2.62,2.6,3.5,2.62,2-4,6.5,2025-05-21 15:00:00,1,13,41,0.5013954230125189,0
1741679,Euro,2025-05-21,1900-01-01 13:44:00,Albânia,Polônia,2,1,3,2.5,3.0,3.0,2.5,2.5,3.1,3.0,2-1,11.0,2025-05-21 15:00:00,1,13,44,0.5315682281059063,2
1741685,Euro,2025-05-21,1900-01-01 13:47:00,Espanha,Croácia,1,1,2,3.0,2.3,3.0,2.3,2.3,3.5,3.0,1-1,7.0,2025-05-21 15:00:00,1,13,47,0.5481335952848724,1
1741696,Euro,2025-05-21,1900-01-01 13:50:00,Áustria,Geórgia,3,0,3,2.1,3.5,3.5,2.1,2.1,3.4,3.5,3-0,8.5,2025-05-21 15:00:00,0,13,50,0.590185676392573,2
1741702,Euro,2025-05-21,1900-01-01 13:53:00,Albânia,Escócia,0,0,0,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-0,9.0,2025-05-21 15:00:00,0,13,53,0.520855475565003,1
1741711,Euro,2025-05-21,1900-01-01 13:56:00,Sérvia,Alemanha,0,2,2,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-2,8.0,2025-05-21 15:00:00,0,13,56,0.4796163069544364,0
1741717,Euro,2025-05-21,1900-01-01 13:59:00,Ucrânia,Croácia,0,1,1,2.6,2.7,2.6,2.7,2.7,3.4,2.6,0-1,7.5,2025-05-21 15:00:00,0,13,59,0.49321086261980834,0
1742280,Copa,2025-05-21,1900-01-01 18:01:00,País de Gales,Arábia Saudita,0,0,0,3.25,2.2,3.25,2.2,2.2,3.5,3.25,0-0,7.5,2025-05-21 15:00:00,0,18,1,0.5700667302192565,1
1742286,Copa,2025-05-21,1900-01-01 18:04:00,Japão,Croácia,1,2,3,2.87,2.6,2.6,2.87,2.87,3.2,2.6,1-2,10.0,2025-05-21 15:00:00,1,18,4,0.4826964671953857,0
1742292,Copa,2025-05-21,1900-01-01 18:07:00,Portugal,Irã,0,3,3,1.9,4.0,4.0,1.9,1.9,3.75,4.0,0-3,6.5,2025-05-21 15:00:00,0,18,7,0.6324642556770395,0
1742298,Copa,2025-05-21,1900-01-01 18:10:00,Qatar,Dinamarca,2,0,2,2.35,3.0,2.35,3.0,3.0,3.5,2.35,2-0,7.0,2025-05-21 15:00:00,0,18,10,0.4558680892337536,2
1742313,Copa,2025-05-21,1900-01-01 18:13:00,Alemanha,Sérvia,0,2,2,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-2,9.0,2025-05-21 15:00:00,0,18,13,0.576271186440678,0
1742315,Copa,2025-05-21,1900-01-01 18:16:00,Japão,Países Baixos,2,2,4,2.9,2.45,2.9,2.45,2.9,3.3,2.45,2-2,8.5,2025-05-21 15:00:00,1,18,16,0.47001211631663975,1
1742321,Copa,2025-05-21,1900-01-01 18:19:00,País de Gales,Austrália,1,1,2,3.0,2.35,3.0,2.35,2.35,3.4,3.0,1-1,7.5,2025-05-21 15:00:00,1,18,19,0.5437797147385103,1
1742332,Copa,2025-05-21,1900-01-01 18:22:00,Marrocos,Qatar,1,2,3,2.3,3.1,3.1,2.3,2.3,3.4,3.1,1-2,8.0,2025-05-21 15:00:00,1,18,22,0.5533542565712045,0
1742336,Copa,2025-05-21,1900-01-01 18:25:00,Suíça,Gana,2,2,4,2.15,3.3,2.15,3.3,2.15,3.5,3.3,2-2,7.5,2025-05-21 15:00:00,1,18,25,0.576901031715705,1
1742341,Copa,2025-05-21,1900-01-01 18:28:00,França,Argentina,2,4,6,2.37,2.9,2.37,2.9,2.37,3.5,2.9,2-4,7.0,2025-05-21 15:00:00,1,18,28,0.5366340153250652,0
1742351,Copa,2025-05-21,1900-01-01 18:31:00,México,EUA,1,3,4,2.5,3.0,2.5,3.0,2.5,3.2,3.0,1-3,10.0,2025-05-21 15:00:00,1,18,31,0.5318725099601593,0
1742356,Copa,2025-05-21,1900-01-01 18:34:00,Qatar,Inglaterra,0,2,2,2.1,3.4,2.1,3.4,3.4,3.5,2.1,0-2,7.0,2025-05-21 15:00:00,0,18,34,0.41379310344827597,0
1742367,Copa,2025-05-21,1900-01-01 18:37:00,Arábia Saudita,Espanha,1,2,3,3.5,2.02,2.02,3.5,3.5,3.75,2.02,1-2,6.5,2025-05-21 15:00:00,1,18,37,0.4000720201656463,0
1742374,Copa,2025-05-21,1900-01-01 18:40:00,Croácia,Países Baixos,0,1,1,2.8,2.55,2.8,2.55,2.55,3.3,2.8,0-1,8.5,2025-05-21 15:00:00,0,18,40,0.5166364186327888,0
1742380,Copa,2025-05-21,1900-01-01 18:43:00,Argentina,México,0,3,3,2.1,3.4,3.4,2.1,2.1,3.5,3.4,0-3,7.5,2025-05-21 15:00:00,0,18,43,0.5862068965517242,0
1742384,Copa,2025-05-21,1900-01-01 18:46:00,Austrália,Qatar,1,1,2,2.87,2.4,2.87,2.4,2.4,3.5,2.87,1-1,7.0,2025-05-21 15:00:00,1,18,46,0.5324675324675325,1
1742390,Copa,2025-05-21,1900-01-01 18:49:00,Camarões,Bélgica,0,1,1,2.2,3.2,2.2,3.2,3.2,3.5,2.2,0-1,7.0,2025-05-21 15:00:00,0,18,49,0.43253662297609874,0
1742398,Copa,2025-05-21,1900-01-01 18:52:00,Gana,Canadá,1,3,4,2.35,3.0,2.35,3.0,2.35,3.4,3.0,1-3,7.5,2025-05-21 15:00:00,1,18,52,0.5437797147385103,0
1742402,Copa,2025-05-21,1900-01-01 18:55:00,Bélgica,País de Gales,1,0,1,3.8,2.0,3.8,2.0,2.0,3.4,3.8,1-0,8.5,2025-05-21 15:00:00,0,18,55,0.6120058565153734,2
1742416,Copa,2025-05-21,1900-01-01 18:58:00,Países Baixos,Senegal,0,0,0,3.1,2.35,3.1,2.35,2.35,3.3,3.1,0-0,9.0,2025-05-21 15:00:00,0,18,58,0.5489711119905025,1
1742138,Copa,2025-05-21,1900-01-01 17:01:00,Qatar,Coreia do Sul,1,0,1,2.9,2.45,2.9,2.45,2.45,3.4,2.9,1-0,8.0,2025-05-21 15:00:00,0,17,1,0.5302431310535678,2
1742144,Copa,2025-05-21,1900-01-01 17:04:00,Suíça,Japão,1,0,1,3.25,2.25,3.25,2.25,2.25,3.4,3.25,1-0,8.5,2025-05-21 15:00:00,0,17,4,0.5653531955790485,2
1742150,Copa,2025-05-21,1900-01-01 17:07:00,Qatar,Alemanha,1,0,1,2.2,3.2,2.2,3.2,3.2,3.5,2.2,1-0,7.0,2025-05-21 15:00:00,0,17,7,0.43253662297609874,2
1742163,Copa,2025-05-21,1900-01-01 17:10:00,País de Gales,Bélgica,1,1,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,1-1,8.5,2025-05-21 15:00:00,1,17,10,0.4466457434287955,1
1742168,Copa,2025-05-21,1900-01-01 17:13:00,Polônia,Espanha,0,0,0,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-0,7.0,2025-05-21 15:00:00,0,17,13,0.4675324675324675,1
1742174,Copa,2025-05-21,1900-01-01 17:16:00,Uruguai,Arábia Saudita,1,1,2,3.75,2.0,3.75,2.0,2.0,3.6,3.75,1-1,7.0,2025-05-21 15:00:00,1,17,16,0.6117021276595744,1
1742179,Copa,2025-05-21,1900-01-01 17:19:00,França,Inglaterra,1,0,1,2.8,2.45,2.8,2.45,2.45,3.5,2.8,1-0,7.0,2025-05-21 15:00:00,0,17,19,0.5242718446601942,2
1742188,Copa,2025-05-21,1900-01-01 17:22:00,Marrocos,Croácia,0,2,2,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-2,8.5,2025-05-21 15:00:00,0,17,22,0.4833635813672111,0
1742198,Copa,2025-05-21,1900-01-01 17:25:00,Austrália,Senegal,1,0,1,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-0,8.5,2025-05-21 15:00:00,0,17,25,0.47001211631663975,2
1742202,Copa,2025-05-21,1900-01-01 17:28:00,Canadá,Irã,1,2,3,2.25,3.1,3.1,2.25,2.25,3.5,3.1,1-2,7.0,2025-05-21 15:00:00,1,17,28,0.5578793774319065,0
1742209,Copa,2025-05-21,1900-01-01 17:31:00,Gana,Austrália,2,2,4,2.35,2.9,2.35,2.9,2.35,3.5,2.9,2-2,7.0,2025-05-21 15:00:00,1,17,31,0.5382096069868996,1
1742220,Copa,2025-05-21,1900-01-01 17:34:00,Canadá,Polônia,0,1,1,2.55,2.8,2.55,2.8,2.8,3.4,2.55,0-1,8.0,2025-05-21 15:00:00,0,17,34,0.4832214765100671,0
1742224,Copa,2025-05-21,1900-01-01 17:37:00,Irã,Camarões,1,4,5,2.55,2.62,2.55,2.62,2.55,3.6,2.62,1-4,6.5,2025-05-21 15:00:00,1,17,37,0.50498161546673,0
1742230,Copa,2025-05-21,1900-01-01 17:40:00,Uruguai,Polônia,1,2,3,2.37,3.0,3.0,2.37,2.37,3.4,3.0,1-2,7.5,2025-05-21 15:00:00,1,17,40,0.5422185430463576,0
1742236,Copa,2025-05-21,1900-01-01 17:43:00,Inglaterra,Qatar,0,0,0,4.2,1.85,4.2,1.85,1.85,3.6,4.2,0-0,7.5,2025-05-21 15:00:00,0,17,43,0.6431472081218275,1
1742243,Copa,2025-05-21,1900-01-01 17:46:00,Polônia,Croácia,3,1,4,2.62,2.7,2.62,2.7,2.62,3.3,2.7,3-1,9.0,2025-05-21 15:00:00,1,17,46,0.5053593179049939,2
1742255,Copa,2025-05-21,1900-01-01 17:49:00,Uruguai,Argentina,1,2,3,2.8,2.5,2.5,2.8,2.8,3.5,2.5,1-2,7.5,2025-05-21 15:00:00,1,17,49,0.47945205479452063,0
1742259,Copa,2025-05-21,1900-01-01 17:52:00,México,Espanha,2,2,4,2.87,2.4,2.87,2.4,2.87,3.5,2.4,2-2,7.0,2025-05-21 15:00:00,1,17,52,0.4675324675324675,1
1742265,Copa,2025-05-21,1900-01-01 17:55:00,Alemanha,Coreia do Sul,0,2,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,0-2,7.5,2025-05-21 15:00:00,0,17,55,0.6184631803628603,0
1742271,Copa,2025-05-21,1900-01-01 17:58:00,Espanha,Tunísia,2,1,3,1.9,4.0,4.0,1.9,1.9,3.6,4.0,2-1,7.0,2025-05-21 15:00:00,1,17,58,0.6310679611650486,2
1742001,Copa,2025-05-21,1900-01-01 16:01:00,Irã,Canadá,0,3,3,2.6,2.7,2.7,2.6,2.6,3.5,2.7,0-3,7.0,2025-05-21 15:00:00,0,16,1,0.5068439577630035,0
1742009,Copa,2025-05-21,1900-01-01 16:04:00,França,Bélgica,5,2,7,2.3,3.0,2.3,3.0,2.3,3.5,3.0,5-2,7.5,2025-05-21 15:00:00,1,16,4,0.5481335952848724,2
1742013,Copa,2025-05-21,1900-01-01 16:07:00,País de Gales,Sérvia,0,0,0,2.7,2.75,2.7,2.75,2.75,3.2,2.7,0-0,10.0,2025-05-21 15:00:00,0,16,7,0.49678262618137947,1
1742019,Copa,2025-05-21,1900-01-01 16:10:00,Dinamarca,Bélgica,1,0,1,2.62,2.62,2.62,2.62,2.62,3.5,2.62,1-0,7.5,2025-05-21 15:00:00,0,16,10,0.5,2
1742024,Copa,2025-05-21,1900-01-01 16:13:00,Espanha,Qatar,1,1,2,4.0,1.9,4.0,1.9,1.9,3.6,4.0,1-1,7.0,2025-05-21 15:00:00,1,16,13,0.6310679611650486,1
1742038,Copa,2025-05-21,1900-01-01 16:16:00,Uruguai,Inglaterra,3,2,5,2.87,2.4,2.87,2.4,2.87,3.5,2.4,3-2,7.0,2025-05-21 15:00:00,1,16,16,0.4675324675324675,2
1742041,Copa,2025-05-21,1900-01-01 16:19:00,Equador,Arábia Saudita,2,1,3,2.1,3.4,3.4,2.1,2.1,3.6,3.4,2-1,7.0,2025-05-21 15:00:00,1,16,19,0.5868596881959911,2
1742051,Copa,2025-05-21,1900-01-01 16:22:00,Uruguai,Qatar,0,1,1,3.5,2.1,3.5,2.1,2.1,3.5,3.5,0-1,7.5,2025-05-21 15:00:00,0,16,22,0.590909090909091,0
1742057,Copa,2025-05-21,1900-01-01 16:25:00,Tunísia,Alemanha,2,0,2,2.2,3.2,2.2,3.2,3.2,3.5,2.2,2-0,7.0,2025-05-21 15:00:00,0,16,25,0.43253662297609874,2
1742063,Copa,2025-05-21,1900-01-01 16:28:00,EUA,Polônia,1,0,1,3.0,2.45,3.0,2.45,2.45,3.2,3.0,1-0,10.0,2025-05-21 15:00:00,0,16,28,0.5354981847519161,2
1742069,Copa,2025-05-21,1900-01-01 16:31:00,Equador,Espanha,0,0,0,2.35,2.9,2.35,2.9,2.9,3.6,2.35,0-0,6.5,2025-05-21 15:00:00,0,16,31,0.46150106941473845,1
1742075,Copa,2025-05-21,1900-01-01 16:34:00,Irã,Uruguai,3,2,5,3.0,2.3,3.0,2.3,3.0,3.5,2.3,3-2,7.0,2025-05-21 15:00:00,1,16,34,0.4518664047151276,2
1742081,Copa,2025-05-21,1900-01-01 16:37:00,Costa Rica,Gana,2,1,3,2.6,2.7,2.7,2.6,2.6,3.5,2.7,2-1,7.0,2025-05-21 15:00:00,1,16,37,0.5068439577630035,2
1742091,Copa,2025-05-21,1900-01-01 16:40:00,Dinamarca,Países Baixos,1,1,2,2.75,2.5,2.75,2.5,2.5,3.5,2.75,1-1,7.0,2025-05-21 15:00:00,1,16,40,0.5173267326732675,1
1742097,Copa,2025-05-21,1900-01-01 16:43:00,Portugal,Sérvia,3,3,6,2.25,3.25,2.25,3.25,2.25,3.4,3.25,3-3,8.5,2025-05-21 15:00:00,1,16,43,0.5653531955790485,1
1742105,Copa,2025-05-21,1900-01-01 16:46:00,Canadá,Equador,1,2,3,2.7,2.6,2.6,2.7,2.7,3.4,2.6,1-2,7.5,2025-05-21 15:00:00,1,16,46,0.49321086261980834,0
1742109,Copa,2025-05-21,1900-01-01 16:49:00,França,Espanha,3,1,4,2.37,2.87,2.37,2.87,2.37,3.6,2.87,3-1,6.5,2025-05-21 15:00:00,1,16,49,0.5350659824903861,2
1742115,Copa,2025-05-21,1900-01-01 16:52:00,Camarões,Marrocos,1,0,1,2.7,2.6,2.7,2.6,2.6,3.5,2.7,1-0,7.0,2025-05-21 15:00:00,0,16,52,0.5068439577630035,2
1742128,Copa,2025-05-21,1900-01-01 16:55:00,Costa Rica,Canadá,3,3,6,2.5,2.8,2.5,2.8,2.5,3.4,2.8,3-3,7.5,2025-05-21 15:00:00,1,16,55,0.5203836930455635,1
1742134,Copa,2025-05-21,1900-01-01 16:58:00,Japão,Bélgica,0,0,0,2.4,3.0,2.4,3.0,3.0,3.3,2.4,0-0,8.5,2025-05-21 15:00:00,0,16,58,0.460431654676259,1
1741859,Copa,2025-05-21,1900-01-01 15:01:00,Croácia,Sérvia,1,1,2,3.25,2.35,3.25,2.35,2.35,3.1,3.25,1-1,11.0,2025-05-21 15:00:00,1,15,1,0.5558055805580557,1
1741865,Copa,2025-05-21,1900-01-01 15:04:00,Países Baixos,Japão,0,0,0,3.5,2.1,3.5,2.1,2.1,3.4,3.5,0-0,8.5,2025-05-21 15:00:00,0,15,4,0.590185676392573,1
1741878,Copa,2025-05-21,1900-01-01 15:07:00,França,País de Gales,1,1,2,4.0,1.9,4.0,1.9,1.9,3.6,4.0,1-1,7.5,2025-05-21 15:00:00,1,15,7,0.6310679611650486,1
1741882,Copa,2025-05-21,1900-01-01 15:10:00,Gana,Senegal,0,2,2,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-2,8.5,2025-05-21 15:00:00,0,15,10,0.4833635813672111,0
1741890,Copa,2025-05-21,1900-01-01 15:13:00,EUA,Dinamarca,2,1,3,2.62,2.75,2.75,2.62,2.62,3.3,2.75,2-1,8.5,2025-05-21 15:00:00,1,15,13,0.5086054721977052,2
1741893,Copa,2025-05-21,1900-01-01 15:16:00,Uruguai,Costa Rica,1,0,1,3.6,2.05,3.6,2.05,2.05,3.5,3.6,1-0,7.5,2025-05-21 15:00:00,0,15,16,0.5998895231080832,2
1741900,Copa,2025-05-21,1900-01-01 15:19:00,Suíça,Países Baixos,1,2,3,2.6,2.62,2.62,2.6,2.6,3.5,2.62,1-2,7.5,2025-05-21 15:00:00,1,15,19,0.5013954230125189,0
1741906,Copa,2025-05-21,1900-01-01 15:22:00,Sérvia,Canadá,0,1,1,3.5,2.2,3.5,2.2,2.2,3.25,3.5,0-1,10.0,2025-05-21 15:00:00,0,15,22,0.5805529075309818,0
1741917,Copa,2025-05-21,1900-01-01 15:25:00,País de Gales,Coreia do Sul,0,2,2,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-2,8.5,2025-05-21 15:00:00,0,15,25,0.5422185430463576,0
1741923,Copa,2025-05-21,1900-01-01 15:28:00,Canadá,Tunísia,4,1,5,2.45,2.9,2.45,2.9,2.45,3.4,2.9,4-1,8.0,2025-05-21 15:00:00,1,15,28,0.5302431310535678,2
1741931,Copa,2025-05-21,1900-01-01 15:31:00,Gana,EUA,1,0,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,1-0,9.0,2025-05-21 15:00:00,0,15,31,0.49143262698975976,2
1741935,Copa,2025-05-21,1900-01-01 15:34:00,Camarões,Qatar,0,0,0,2.87,2.4,2.87,2.4,2.4,3.5,2.87,0-0,7.0,2025-05-21 15:00:00,0,15,34,0.5324675324675325,1
1741943,Copa,2025-05-21,1900-01-01 15:37:00,Dinamarca,EUA,1,0,1,3.1,2.35,3.1,2.35,2.35,3.3,3.1,1-0,9.0,2025-05-21 15:00:00,0,15,37,0.5489711119905025,2
1741952,Copa,2025-05-21,1900-01-01 15:40:00,Espanha,Croácia,0,0,0,3.2,2.25,3.2,2.25,2.25,3.4,3.2,0-0,7.5,2025-05-21 15:00:00,0,15,40,0.5627671978235522,1
1741958,Copa,2025-05-21,1900-01-01 15:43:00,Países Baixos,Suíça,2,1,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,2-1,7.5,2025-05-21 15:00:00,1,15,43,0.5481335952848724,2
1741965,Copa,2025-05-21,1900-01-01 15:46:00,Equador,Costa Rica,1,1,2,3.3,2.15,3.3,2.15,2.15,3.5,3.3,1-1,7.0,2025-05-21 15:00:00,1,15,46,0.576901031715705,1
1741972,Copa,2025-05-21,1900-01-01 15:49:00,Inglaterra,Coreia do Sul,4,1,5,1.85,4.2,1.85,4.2,1.85,3.6,4.2,4-1,7.5,2025-05-21 15:00:00,1,15,49,0.6431472081218275,2
